case,leak_binary,leak_location,inlet_mean,outlet1_mean,outlet1_std,outlet1_min,outlet1_max,outlet1_cv,outlet2_mean,outlet2_std,outlet2_min,outlet2_max,outlet2_cv,outlet3_mean,outlet3_std,outlet3_min,outlet3_max,outlet3_cv,mass_residual,mass_residual_norm,outlet1_fraction,outlet2_fraction,outlet3_fraction,out12_diff,out13_diff,out23_diff
PipeLeak_Inlet2_9,1,Inlet,-0.06879999999999999,0.00248641616,1.6545165409097628e-05,0.002456863,0.002503672,0.006654222116398811,0.0544508838,0.000348915532419467,0.05389782,0.05507562,0.006407894749599255,0.011875877199999997,0.0003336810084199579,0.01128065,0.01241416,0.02809737779975197,1.3177160000018076e-05,0.0001915284883723558,0.03613976976744187,0.7914372645348839,0.17261449418604652,0.7552974947674421,0.13647472441860464,0.6188227703488375
PipeLeak_Inlet2_10,1,Inlet,-0.07,0.0025770008,2.3121531260710185e-05,0.002538907,0.002605069,0.008972263901407372,0.05545953480000001,0.00035839997949910647,0.05490086,0.05609878,0.006462369018873272,0.011976862800000002,0.0003380170443219692,0.01137566,0.01253191,0.02822250283218963,1.339840000001008e-05,0.00019140571428585826,0.03681429714285714,0.7922790685714286,0.17109804,0.7554647714285715,0.13428374285714287,0.6211810285714287
PipeLeak_Inlet3_1,1,Inlet,-0.06,0.00227737142,2.9089356466646008e-05,0.002202909,0.002305366,0.012773215733897633,0.047447686200000005,0.0002308865164264903,0.0471151,0.04791848,0.004866128043597291,0.010293485739999999,0.0002089899118764166,0.009896942,0.01063363,0.020303123464191393,1.8543360000006573e-05,0.00030905600000010955,0.037956190333333334,0.7907947700000001,0.17155809566666666,0.7528385796666668,0.1336019053333333,0.6192366743333335
PipeLeak_Inlet3_2,1,Inlet,-0.0611,0.00230818848,1.39711706184414e-05,0.002278058,0.002326644,0.006052872516021104,0.0484451812,0.0002491464370978644,0.0480265,0.04890429,0.0051428528270779095,0.010365669499999999,0.0002354015758024784,0.009936484,0.01076605,0.022709731945415458,1.9039179999997755e-05,0.00031160687397705,0.03777722553191489,0.792883489361702,0.16965089198036004,0.7551062638297872,0.13187366644844517,0.6232325973813421
PipeLeak_Inlet3_3,1,Inlet,-0.06219999999999999,0.00233726386,6.531458869226714e-06,0.002321113,0.0023445,0.0027944893078662605,0.0492524326,0.00023519473777115058,0.04887531,0.04969442,0.004775291804904176,0.0106298778,0.00023785203235869145,0.01019264,0.01102328,0.02237580119089569,1.9574260000009003e-05,0.00031469871382651133,0.03757658938906753,0.7918397524115757,0.1708983569131833,0.7542631630225082,0.13332176752411576,0.6209413954983923
PipeLeak_Inlet3_4,1,Inlet,-0.0633,0.0023351790199999996,1.8707501434975182e-05,0.002305445,0.002356446,0.00801116371239239,0.0501175118,0.0002395116301450927,0.04972606,0.05057122,0.004779000823027965,0.0108673204,0.000254892012765877,0.01040949,0.01128713,0.02345490915519727,2.0011220000006394e-05,0.00031613301737766817,0.036890663823064766,0.791745842022117,0.1716796271721959,0.7548551781990521,0.13478896334913112,0.6200662148499211
PipeLeak_Inlet3_5,1,Inlet,-0.0644,0.00240309794,1.3997972319461121e-05,0.00237529,0.002448665,0.005824969544785241,0.0510039898,0.00026200305945152635,0.05058758,0.05144348,0.005136913023349193,0.0110134076,0.0002711914085774844,0.01052816,0.01145776,0.024623751195121536,2.0495340000006163e-05,0.00031825062111810813,0.037315185403726706,0.7919874192546584,0.17101564596273292,0.7546722338509317,0.13370046055900622,0.6209717732919254
PipeLeak_Inlet3_6,1,Inlet,-0.0655,0.00243035034,1.2396015739922238e-05,0.002405952,0.002444727,0.0051005056887484515,0.0520066646,0.00028562977967438915,0.051539,0.05253126,0.005492176471338194,0.011083958,0.00029350708670149693,0.01056826,0.01157614,0.026480349950353164,2.097293999999729e-05,0.000320197557251867,0.037104585343511444,0.793994879389313,0.16922073282442746,0.7568902940458015,0.13211614748091602,0.6247741465648855
PipeLeak_Inlet3_7,1,Inlet,-0.0666,0.0024806809800000003,3.836268409196102e-05,0.002422503,0.00254214,0.015464577825922799,0.0527696176,0.0003282666869395069,0.052234,0.05335038,0.006220751672327566,0.011371144800000002,0.00029024441133113993,0.01084838,0.01184543,0.02552464298103171,2.1443379999991005e-05,0.0003219726726725376,0.03724746216216216,0.7923366006006005,0.17073790990990992,0.7550891384384384,0.13349044774774776,0.6215986906906905
PipeLeak_Inlet3_8,1,Inlet,-0.06769999999999998,0.0025401818999999997,4.414874638593946e-05,0.002476731,0.002618935,0.01738015154291089,0.05367541680000001,0.00034805991868320623,0.05310293,0.05428797,0.006484531270127401,0.011506307999999998,0.0003045645006037308,0.01095704,0.01200015,0.026469350601188622,2.190670000001664e-05,0.00032358493353052656,0.037521150664697196,0.7928421979320535,0.16996023633677992,0.7553210472673563,0.13243908567208273,0.6228819615952735
PipeLeak_Inlet3_9,1,Inlet,-0.06879999999999999,0.002489817,1.8000080162043724e-05,0.002459598,0.002510488,0.007229479176507448,0.054556874000000005,0.00032025748424666,0.05405515,0.05512952,0.005870158254316217,0.011775679800000001,0.0003039776461353039,0.0112331,0.01226772,0.025814021039319516,2.237080000002528e-05,0.00032515697674455357,0.03618920058139536,0.7929778197674421,0.17115813662790702,0.7567886191860468,0.13496893604651167,0.6218196831395351
PipeLeak_Inlet3_10,1,Inlet,-0.07,0.00256112826,7.206841157705646e-06,0.00255142,0.00257147,0.0028139321514853433,0.0556027756,0.00032067146511131954,0.05508872,0.05617239,0.005767184491156092,0.0118589724,0.0003161337671338511,0.01129891,0.01238053,0.026657770710992908,2.287625999999876e-05,0.00032680371428569653,0.03658754657142857,0.7943253657142857,0.1694138914285714,0.757737819142857,0.13282634485714284,0.6249114742857143
PipeLeak_CrossSection_1,1,Cross,-0.06,0.00234735222,2.6084203994977492e-05,0.002302418,0.002376718,0.011112181530160527,0.04734422159999999,0.00026692260019983287,0.0469652,0.04785046,0.00563791295270118,0.01030599796,0.0002425433115945241,0.009838903,0.01067421,0.02353418975167252,-2.4282200000030896e-06,-4.047033333338483e-05,0.039122537,0.7890703599999999,0.17176663266666667,0.7499478229999998,0.13264409566666668,0.6173037273333333
PipeLeak_CrossSection_2,1,Cross,-0.0611,0.0023871867999999997,2.3786975428582743e-05,0.002349378,0.002415322,0.009964438232742534,0.048317069,0.00030458245983805415,0.04785047,0.04884958,0.0063038273251167275,0.010393278119999998,0.00028256692082567904,0.00987124,0.01083759,0.027187468432576845,-2.4660800000096683e-06,-4.0361374795575586e-05,0.03907016039279869,0.7907867266775777,0.17010275155482812,0.7517165662847789,0.13103259116202942,0.6206839751227496
PipeLeak_CrossSection_3,1,Cross,-0.06219999999999999,0.00243825944,3.011588327986411e-05,0.002394233,0.002481467,0.01235138589989945,0.049116851600000004,0.0002678948302700893,0.04868022,0.04957053,0.005454234576074397,0.0106423224,0.00024542766350645973,0.01017297,0.01103678,0.02306147608189339,-2.5665599999880745e-06,-4.1263022507846865e-05,0.03920031254019293,0.789659993569132,0.17109843086816723,0.7504596810289391,0.1318981183279743,0.6185615627009647
PipeLeak_CrossSection_4,1,Cross,-0.0633,0.00244627066,3.0399510934625217e-05,0.002400118,0.002488158,0.0124268795842069,0.050037161999999996,0.0002906609535248924,0.04956537,0.05051976,0.005808901662310175,0.010814000600000002,0.0002716080189494413,0.01030301,0.0112446,0.02511633103888721,-2.5667399999977636e-06,-4.054881516584145e-05,0.03864566603475514,0.7904764928909953,0.17083729225908376,0.7518308268562401,0.13219162622432865,0.6196392006319116
PipeLeak_CrossSection_5,1,Cross,-0.0644,0.00251569202,3.2551590245325944e-05,0.00245168,0.002547841,0.012939417851469166,0.05100694859999999,0.00034384567093398183,0.05047978,0.05163584,0.006741153516625787,0.0108747482,0.00031352566665388036,0.01030946,0.01138315,0.028830613901023452,-2.6111800000075402e-06,-4.054627329204255e-05,0.039063540683229814,0.7920333633540372,0.16886254968944098,0.7529698226708073,0.12979900900621116,0.6231708136645961
PipeLeak_CrossSection_6,1,Cross,-0.0655,0.0025585166000000005,1.2252098404763115e-05,0.002534807,0.002576714,0.004788750794102474,0.051890773,0.00029468262865835795,0.05142581,0.05245876,0.005678902271366801,0.011048067000000002,0.0002965376542515301,0.0105038,0.01152763,0.026840682105266862,-2.643399999995022e-06,-4.0357251908320944e-05,0.03906132213740458,0.7922255419847328,0.16867277862595423,0.7531642198473283,0.12961145648854963,0.6235527633587786
PipeLeak_CrossSection_7,1,Cross,-0.0666,0.0025356280199999998,2.4826509258452242e-06,0.002531909,0.002539206,0.0009791069136655612,0.052815327399999994,0.0003048517041960567,0.0523236,0.05337562,0.005772030946271947,0.0112463322,0.00030658557413740126,0.01068528,0.01173605,0.027260938825027798,-2.7123800000125597e-06,-4.072642642661501e-05,0.03807249279279278,0.7930229339339337,0.16886384684684683,0.754950441141141,0.13079135405405407,0.6241590870870869
PipeLeak_CrossSection_8,1,Cross,-0.06769999999999998,0.0024848335399999997,1.3636396937915853e-05,0.00245878,0.002503296,0.005487851283763662,0.053801269000000006,0.00031548778514072445,0.05332763,0.05439243,0.00586394691052474,0.011411185999999997,0.00030969543634997256,0.01084494,0.01191088,0.027139636171282545,-2.711459999985011e-06,-4.005110782843444e-05,0.03670359734121123,0.7947011669128511,0.1685551846381093,0.7579975695716399,0.13185158729689805,0.6261459822747418
PipeLeak_CrossSection_9,1,Cross,-0.06879999999999999,0.002597661,1.230689635773372e-05,0.002561016,0.002607521,0.004737683767433871,0.054631188799999994,0.0003251058873145183,0.05412071,0.05524599,0.005950920974807113,0.0115683762,0.0003156577559439337,0.01099025,0.01207527,0.02728626303807854,-2.7739999999918524e-06,-4.031976744174205e-05,0.03775670058139535,0.7940579767441861,0.16814500290697676,0.7563012761627907,0.1303883023255814,0.6259129738372093
PipeLeak_CrossSection_10,1,Cross,-0.07,0.0026497307999999997,1.566340136624228e-05,0.002637874,0.002693717,0.00591131799514538,0.0555977078,0.0003424891473334006,0.05502575,0.05621094,0.006160130711849968,0.011749717400000002,0.00033000004590187567,0.01114323,0.01227767,0.02808578578015756,-2.8440000000053145e-06,-4.0628571428647345e-05,0.03785329714285714,0.7942529685714285,0.16785310571428572,0.7563996714285713,0.1299998085714286,0.6263998628571428
PipeLeak_Outlet11_1,1,Outlet1,-0.06,0.0022414797599999998,8.136392929463522e-05,0.002084893,0.002329889,0.036299203191705834,0.04728595,0.00031696937238162256,0.04683629,0.04788783,0.006703246363347238,0.010472098200000002,0.0002369237831429339,0.01002706,0.01084867,0.022624289669123766,-4.7203999999773094e-07,-7.867333333295517e-06,0.037357996,0.7880991666666667,0.17453497000000004,0.7507411706666667,0.13717697400000003,0.6135641966666666
PipeLeak_Outlet11_2,1,Outlet1,-0.0611,0.00229395694,8.295894657537788e-05,0.002128194,0.002380232,0.036164125443093,0.048312056199999995,0.0003578551347732209,0.04778813,0.04898019,0.007407160094457205,0.01049351998,0.00027776341445917525,0.009991419,0.01095421,0.02646999433575246,-4.668800000062062e-07,-7.641243862622033e-06,0.037544303436988544,0.7907046841243861,0.17174337119476266,0.7531603806873975,0.13419906775777413,0.6189613129296235
PipeLeak_Outlet11_3,1,Outlet1,-0.06219999999999999,0.00234055698,8.534326177419984e-05,0.00216593,0.002427361,0.0364628002936878,0.0492331246,0.0003666793033439985,0.04870122,0.04991916,0.007447817019855585,0.010625848400000002,0.0002852869397596743,0.01011471,0.0111008,0.026848391675983806,-4.700199999936594e-07,-7.556591639769444e-06,0.03762953344051448,0.7915293344051447,0.170833575562701,0.7538998009646303,0.13320404212218653,0.6206957588424438
PipeLeak_Outlet11_4,1,Outlet1,-0.0633,0.0023841617800000004,8.4806980779483e-05,0.002206557,0.002468844,0.03557098408980955,0.049935314800000005,0.0003642859272727404,0.04942263,0.05062348,0.007295156318218409,0.010980035400000001,0.00028387384997713335,0.01046975,0.01144065,0.02585363704303537,-4.880199999911239e-07,-7.709636650728655e-06,0.03766448309636652,0.7888675323854661,0.1734602748815166,0.7512030492890996,0.13579579178515008,0.6154072575039495
PipeLeak_Outlet11_5,1,Outlet1,-0.0644,0.0024302134,8.563167409317651e-05,0.002247948,0.00251512,0.03523627762810468,0.0508188534,0.0003730273068911169,0.0502869,0.05152154,0.007340333004911452,0.011150433799999996,0.0002928412331205426,0.0106303,0.01163425,0.026262765946763425,-4.994000000011628e-07,-7.754658385111225e-06,0.03773623291925466,0.7891126304347826,0.1731433819875776,0.751376397515528,0.1354071490683229,0.615969248447205
PipeLeak_Outlet11_6,1,Outlet1,-0.0655,0.00247365382,8.444773118176477e-05,0.00229177,0.002556453,0.034138863920589305,0.051847851800000004,0.00038612014347707917,0.0512806,0.05256693,0.007447177270893834,0.0111779592,0.00030743304070213396,0.01064106,0.01169655,0.02750350356213775,-5.351799999935014e-07,-8.170687022801548e-06,0.03776570717557252,0.7915702564885496,0.17065586564885496,0.7538045493129771,0.13289015847328245,0.6209143908396947
PipeLeak_Outlet11_7,1,Outlet1,-0.0666,0.0025122164999999996,8.814198834545315e-05,0.002325184,0.002599661,0.03508534726619613,0.052600817200000004,0.00040296789437393175,0.05203197,0.05336335,0.007660867564739486,0.011486435,0.000319633681418276,0.01091124,0.0120022,0.027827056992918077,-5.313000000055357e-07,-7.977477477560596e-06,0.03772096846846846,0.78980206006006,0.17246899399399399,0.7520810915915916,0.13474802552552553,0.6173330660660661
PipeLeak_Outlet11_8,1,Outlet1,-0.06769999999999998,0.0025645573800000005,8.774951288226962e-05,0.002373315,0.002650169,0.03421624079553773,0.0535165368,0.00041071832383004255,0.05293943,0.0543006,0.007674605801890528,0.0116183672,0.0003295060335959875,0.01102585,0.01215254,0.028360786666101128,-5.386199999832253e-07,-7.95598227449373e-06,0.03788120206794684,0.7904953737075334,0.17161546824224524,0.7526141716395867,0.1337342661742984,0.6188799054652881
PipeLeak_Outlet11_9,1,Outlet1,-0.06879999999999999,0.00261680054,8.214319809605905e-05,0.002429532,0.002696191,0.03139069898872321,0.0543014232,0.00040546700788320636,0.05373631,0.05508074,0.007466968340449306,0.011881222200000001,0.0003322956274541692,0.01128948,0.01241903,0.027968135081776438,-5.540599999822454e-07,-8.053197674160546e-06,0.03803489156976745,0.7892648720930234,0.17269218313953494,0.751229980523256,0.1346572915697675,0.6165726889534885
PipeLeak_Outlet11_10,1,Outlet1,-0.07,0.0026693696599999995,8.386570141138988e-05,0.002477092,0.002749323,0.03141779223637842,0.055402078,0.0004243617919605866,0.05479007,0.05620564,0.007659672836692641,0.0119279902,0.0003502393300958073,0.01131702,0.01251037,0.02936281168863171,-5.62140000002001e-07,-8.030571428600014e-06,0.038133852285714274,0.7914582571428571,0.17039986,0.7533244048571428,0.13226600771428573,0.621058397142857
PipeLeak_Outlet12_1,1,Outlet1,-0.06,0.00234146126,4.201363965419326e-05,0.002246506,0.002379134,0.0179433417729277,0.04972989560000001,0.00035469222702032825,0.0492096,0.05041948,0.007132374253630965,0.007928157339999999,0.0003153831938314792,0.007332772,0.008420303,0.03978013809091472,-4.85799999991321e-07,-8.096666666522017e-06,0.03902435433333333,0.8288315933333336,0.13213595566666664,0.7898072390000003,0.09311160133333331,0.6966956376666669
PipeLeak_Outlet12_2,1,Outlet1,-0.0611,0.0023591041200000003,1.9602564614498743e-05,0.002328216,0.002401441,0.008309325747856103,0.05079133140000001,0.0003368692195734715,0.05024147,0.05140939,0.006632415616630972,0.00794901252,0.00031819084059571797,0.007361241,0.008457162,0.04002897715346522,-5.519599999975755e-07,-9.033715220909583e-06,0.03861054206219313,0.8312820196399346,0.13009840458265137,0.7926714775777415,0.09148786252045825,0.7011836150572832
PipeLeak_Outlet12_3,1,Outlet1,-0.06219999999999999,0.00247304382,2.9046925753814278e-05,0.002403334,0.002500416,0.011745414904160032,0.05184059459999999,0.0003436739484814643,0.05129884,0.05248564,0.006629436855935192,0.007885784,0.0003162985243957993,0.007310263,0.00840026,0.04010996552222193,-5.775800000010212e-07,-9.285852090048573e-06,0.03975954694533763,0.8334500739549839,0.12678109324758843,0.7936905270096463,0.08702154630225081,0.7066689807073955
PipeLeak_Outlet12_4,1,Outlet1,-0.0633,0.00244239528,3.418547980943957e-05,0.002373851,0.002481294,0.013996702366474793,0.0528603894,0.00035476142194105635,0.05228596,0.05350003,0.006711290362426749,0.00799658114,0.00032112438453994806,0.007425378,0.008532128,0.04015770976092294,-6.341799999934339e-07,-1.0018641390101642e-05,0.03858444360189574,0.8350772417061612,0.12632829605055293,0.7964927981042654,0.08774385244865719,0.7087489456556082
PipeLeak_Outlet12_5,1,Outlet1,-0.0644,0.0024870049599999998,4.247891968916348e-05,0.00244216,0.002592709,0.017080351810831583,0.053875218999999995,0.0003057030351844742,0.05330996,0.0543511,0.0056742792113531814,0.008037208680000001,0.000329174704412866,0.007455557,0.008587824,0.04095634659717577,-5.673600000054291e-07,-8.80993788828306e-06,0.038618089440993784,0.8365717236024844,0.12480137701863356,0.7979536341614907,0.08618328757763978,0.7117703465838509
PipeLeak_Outlet12_6,1,Outlet1,-0.0655,0.0024775136599999997,1.548605385320612e-05,0.002441324,0.002493898,0.006250643173832381,0.0549057412,0.00035358482706496295,0.05432393,0.05554252,0.006439851631736521,0.00811640054,0.00033911477538734353,0.007515656,0.008681805,0.04178142437331735,-3.4460000000562097e-07,-5.2610687023758926e-06,0.03782463603053435,0.8382555908396946,0.12391451206106871,0.8004309548091603,0.08608987603053436,0.7143410787786258
PipeLeak_Outlet12_7,1,Outlet1,-0.0666,0.0025200108,2.4770815825079308e-05,0.002469677,0.002549583,0.009829646688518026,0.055770301800000005,0.0003791646115485459,0.05516521,0.05646813,0.00679868315759674,0.0083093322,0.0003548043104657552,0.007661722,0.008884788,0.04269949761101809,-3.5520000000142937e-07,-5.333333333354795e-06,0.037838,0.837391918918919,0.12476474774774773,0.7995539189189189,0.08692674774774774,0.7126271711711712
PipeLeak_Outlet12_8,1,Outlet1,-0.06769999999999998,0.00257752608,2.9428078535874544e-05,0.00251949,0.002608833,0.011417179734009662,0.0566493768,0.00037892405035014603,0.05604701,0.05734465,0.006688935902706296,0.00847275048,0.00035009256120558985,0.007835512,0.009045195,0.04131982429916549,-3.46639999981857e-07,-5.1202363365119215e-06,0.03807276336779912,0.8367707060561301,0.12515141033973415,0.798697942688331,0.08707864697193501,0.711619295716396
PipeLeak_Outlet12_9,1,Outlet1,-0.06879999999999999,0.0026191706799999995,5.748208923914999e-05,0.002521224,0.002689068,0.0219466755855725,0.05755116660000001,0.0004135084029744018,0.0569039,0.05829874,0.007185056835445916,0.00862940254,0.00035647253236036064,0.007979709,0.00920809,0.04130906290055297,-2.6017999997345054e-07,-3.7816860461257354e-06,0.03806934127906977,0.836499514534884,0.1254273625,0.7984301732558142,0.08735802122093024,0.711072152034884
PipeLeak_Outlet12_10,1,Outlet1,-0.07,0.00256282044,2.925602390152156e-05,0.002522239,0.002608868,0.011415557420053199,0.0587833086,0.00039811338066942693,0.05812743,0.05948783,0.006772558233693133,0.00865362312,0.0003691450921626693,0.007989531,0.009263566,0.04265786561317352,-2.478400000036768e-07,-3.540571428623954e-06,0.036611720571428565,0.8397615514285713,0.12362318742857142,0.8031498308571428,0.08701146685714285,0.7161383639999999
PipeLeak_Outlet21_1,1,Outlet2,-0.06,0.0023037616,2.5496066238539635e-05,0.002236718,0.002330201,0.01106714610898649,0.04731109240000001,0.00024301019365911378,0.04696654,0.04781251,0.005136431676516885,0.010387988819999998,0.00022774107644074138,0.009953572,0.01075224,0.021923500339194428,2.842820000013499e-06,4.7380333333558317e-05,0.038396026666666666,0.7885182066666668,0.17313314699999996,0.7501221800000002,0.1347371203333333,0.6153850596666669
PipeLeak_Outlet21_2,1,Outlet2,-0.0611,0.00231187966,1.6346153046646827e-05,0.002287108,0.002344894,0.007070503418666836,0.048366701,0.0002711642324514794,0.04790975,0.04886069,0.005606423982604747,0.0104243028,0.00025513232770999443,0.009955032,0.01084829,0.024474761773566254,2.883459999998561e-06,4.7192471358405254e-05,0.037837637643207855,0.7915990343698854,0.17061052045826514,0.7537613967266775,0.13277288281505728,0.6209885139116202
PipeLeak_Outlet21_3,1,Outlet2,-0.06219999999999999,0.00237400286,1.0711079532913581e-05,0.002347989,0.002385532,0.004511822504039342,0.0491852736,0.00026774104991771433,0.04875943,0.0496891,0.005443520597032336,0.0106437218,0.0002609741986226992,0.01016586,0.01107489,0.02451907363814978,2.9982600000134224e-06,4.820353697770776e-05,0.03816724855305467,0.7907600257234728,0.1711209292604502,0.7525927771704182,0.13295368070739552,0.6196390964630226
PipeLeak_Outlet21_4,1,Outlet2,-0.0633,0.00234200302,1.6432348061661786e-05,0.002315049,0.002360443,0.007016365015039742,0.050011414399999995,0.0002592061067502846,0.04958676,0.05049448,0.005182938932139094,0.010949556999999999,0.0002728251308017647,0.01046214,0.01139738,0.02491654509646812,2.9744199999959253e-06,4.698925750388508e-05,0.036998467930489734,0.7900697377567141,0.17297878357030014,0.7530712698262244,0.13598031563981042,0.6170909541864139
PipeLeak_Outlet21_5,1,Outlet2,-0.0644,0.00241715732,1.8304327629760117e-05,0.002381988,0.002473249,0.0075726670625590265,0.05088363220000001,0.00026842948068563554,0.05045644,0.0513364,0.005275360053411442,0.0111022156,0.0002824740749743947,0.01059331,0.01156462,0.02544303633852613,3.0051200000102973e-06,4.6663354037426976e-05,0.037533498757763975,0.7901185124223604,0.17239465217391303,0.7525850136645964,0.13486115341614907,0.6177238602484474
PipeLeak_Outlet21_6,1,Outlet2,-0.0655,0.00243798382,5.117216195120182e-06,0.002424212,0.002444195,0.002098954123912614,0.0518904632,0.00030803432223335117,0.05137737,0.05244233,0.00593624152168707,0.0111745958,0.0003064770212077245,0.0106365,0.01168562,0.027426228801966893,3.042820000000168e-06,4.645526717557508e-05,0.037221127022900764,0.7922208122137404,0.17060451603053434,0.7549996851908396,0.13338338900763358,0.6216162961832061
PipeLeak_Outlet21_7,1,Outlet2,-0.0666,0.00250445396,3.2822898544132286e-05,0.002451565,0.002557887,0.013105810310454451,0.052649494799999995,0.00033805530356579227,0.05209532,0.05324837,0.006420865097443849,0.011449131999999999,0.00030538926091793075,0.0109031,0.01194991,0.02667357323605468,3.0807599999873453e-06,4.625765765746764e-05,0.03760441381381381,0.7905329549549548,0.17190888888888886,0.7529285411411409,0.13430447507507504,0.6186240660660659
PipeLeak_Outlet21_8,1,Outlet2,-0.06769999999999998,0.0025532782600000002,4.3730141950746055e-05,0.002494167,0.002636291,0.01712705685811894,0.053559376400000004,0.00036663302546148237,0.05295118,0.05420024,0.006845356501474072,0.0115904798,0.00032395263944280493,0.01100869,0.01211569,0.027949890341455497,3.134460000020836e-06,4.629926144787056e-05,0.037714597636632215,0.7911281595273267,0.17120354209748895,0.7534135618906945,0.13348894446085674,0.6199246174298377
PipeLeak_Outlet21_9,1,Outlet2,-0.06879999999999999,0.00250220458,2.3448376696129733e-05,0.002468473,0.002529496,0.009371086950355852,0.05444399400000001,0.0003419932504363209,0.05390915,0.05504857,0.006281560651667828,0.0118569514,0.00031999836620214174,0.01128606,0.0123748,0.02698824979371624,3.149980000023006e-06,4.5784593023590216e-05,0.036369252616279074,0.7913371220930235,0.17233940988372096,0.7549678694767444,0.13597015726744188,0.6189977122093027
PipeLeak_Outlet21_10,1,Outlet2,-0.07,0.00258186324,1.4368705994013503e-05,0.002559185,0.002600778,0.005565246743451933,0.055473246000000004,0.000341784960892079,0.05493543,0.05608159,0.00616125764275481,0.0119480996,0.0003300034370182225,0.01136239,0.01248978,0.027619742723822185,3.2088399999925105e-06,4.584057142846443e-05,0.03688376057142857,0.7924749428571428,0.17068713714285713,0.7555911822857142,0.13380337657142855,0.6217878057142857
PipeLeak_Outlet22_1,1,Outlet2,-0.06,0.00238765626,4.423557777708345e-05,0.002304196,0.002437202,0.018526778121134017,0.0472634752,0.0001854970879689491,0.04698292,0.04764952,0.003924744999813817,0.010368354639999999,0.00022733676892203422,0.009935686,0.01073228,0.02192602170676795,1.9486100000005654e-05,0.0003247683333334276,0.039794271,0.7877245866666668,0.17280591066666665,0.7479303156666667,0.13301163966666665,0.614918676
PipeLeak_Outlet22_2,1,Outlet2,-0.0611,0.0024078045199999996,1.9317267038833444e-05,0.002365328,0.002433213,0.008022772143816175,0.0481577566,0.00021979093222978914,0.04781307,0.04857486,0.004563977804257293,0.010554238600000002,0.00023829447699860775,0.01011178,0.01094128,0.022578083176557105,1.9799719999998022e-05,0.0003240543371521771,0.03940760261865793,0.7881793224222585,0.1727371292962357,0.7487717198036006,0.13332952667757778,0.6154421931260228
PipeLeak_Outlet22_3,1,Outlet2,-0.06219999999999999,0.00251285032,3.114510247820033e-05,0.002459936,0.002561094,0.012394332530640343,0.04909470819999999,0.00023224815149051214,0.04871868,0.04953495,0.004730614764826764,0.010612872800000001,0.0002629579972622243,0.01012451,0.01104168,0.02477726834127768,2.0431320000001765e-05,0.00032847781350485157,0.040399522829582,0.7893039903536977,0.1706249646302251,0.7489044675241157,0.1302254418006431,0.6186790257234726
PipeLeak_Outlet22_4,1,Outlet2,-0.0633,0.0025016972399999997,2.0966128489122664e-05,0.002468148,0.002531531,0.008380761726683563,0.04997121659999999,0.0002463983285869451,0.04957122,0.05043436,0.004930805078338123,0.010847601000000002,0.00026683497875091276,0.01035476,0.01128101,0.024598524478021837,2.0514840000002837e-05,0.0003240890995261112,0.03952128341232227,0.7894347014218009,0.1713681042654029,0.7499134180094785,0.1318468208530806,0.6180665971563981
PipeLeak_Outlet22_5,1,Outlet2,-0.0644,0.00253768428,6.763214552385568e-06,0.002518591,0.002545076,0.0026651126789186148,0.050830064800000005,0.0002810004456668349,0.05038584,0.05134869,0.0055282330795160955,0.011052955,0.00028503265990584314,0.01053816,0.01151611,0.025787914623741363,2.070408000000648e-05,0.00032149192546593916,0.03940503540372671,0.7892867204968945,0.17162973602484471,0.7498816850931678,0.132224700621118,0.6176569844720498
PipeLeak_Outlet22_6,1,Outlet2,-0.0655,0.0025684092799999995,2.156342599035691e-05,0.002544946,0.002612106,0.008395634663787416,0.05176024259999999,0.0002657162792364064,0.05130978,0.05223167,0.005133598025896286,0.0111926168,0.0002866240001356481,0.01067762,0.01166588,0.025608309945002298,2.1268679999991713e-05,0.00032471267175559863,0.03921235541984732,0.7902327114503815,0.1708796458015267,0.7510203560305342,0.13166729038167937,0.6193530656488548
PipeLeak_Outlet22_7,1,Outlet2,-0.0666,0.0026146208,1.9088812635677477e-05,0.002595992,0.00265537,0.007300795827975009,0.0526284708,0.0002969107272015609,0.05213439,0.053152,0.005641636982466138,0.0113785172,0.00031456318172373574,0.01081439,0.01189073,0.02764535801695588,2.1608799999989214e-05,0.00032445645645629446,0.03925857057057057,0.7902172792792792,0.17084860660660658,0.7509587087087086,0.13159003603603603,0.6193686726726726
PipeLeak_Outlet22_8,1,Outlet2,-0.06769999999999998,0.0027057095399999997,8.443111647277942e-06,0.002688094,0.002716098,0.0031204796817020735,0.0534096734,0.0003004971124227982,0.0529244,0.05395926,0.005626267552071793,0.011606732,0.0003043707529247842,0.01106547,0.01210954,0.026223639255094418,2.211494000002416e-05,0.00032666085672118417,0.03996616750369277,0.7889168892171347,0.17144360413589368,0.7489507217134419,0.1314774366322009,0.617473285081241
PipeLeak_Outlet22_9,1,Outlet2,-0.06879999999999999,0.0027881043000000006,2.0239449779329484e-05,0.002745998,0.002817908,0.007259215436119181,0.0542700704,0.0002997656733114048,0.05378783,0.05481104,0.005523591016124446,0.0117640248,0.0003196725097861247,0.0111933,0.01228833,0.027173736471462633,2.2199500000012404e-05,0.00032266715116297104,0.040524771802325596,0.7888091627906979,0.17098873255813957,0.7482843909883722,0.13046396075581398,0.6178204302325583
